region,region_datetime,carbon_intensity
AU-NSW,2026-02-11 04:00:00,700.1
AU-NSW,2026-02-11 05:00:00,762.3
AU-NSW,2026-02-11 06:00:00,766.2
AU-NSW,2026-02-11 07:00:00,865.3
AU-NSW,2026-02-11 08:00:00,816.4
AU-NSW,2026-02-11 09:00:00,721.6
AU-NSW,2026-02-11 10:00:00,703.1
AU-NSW,2026-02-11 11:00:00,655.5
AU-NSW,2026-02-11 12:00:00,720.7
AU-NSW,2026-02-11 13:00:00,689.7
AU-NSW,2026-02-11 14:00:00,760.5
AU-NSW,2026-02-11 15:00:00,729.8
AU-NSW,2026-02-11 16:00:00,713.0
AU-NSW,2026-02-11 17:00:00,741.9
AU-NSW,2026-02-11 18:00:00,767.7
AU-NSW,2026-02-11 19:00:00,834.1
AU-NSW,2026-02-11 20:00:00,853.5
AU-NSW,2026-02-11 21:00:00,803.1
AU-NSW,2026-02-11 22:00:00,733.3
AU-NSW,2026-02-11 23:00:00,699.4
AU-NSW,2026-02-12 00:00:00,728.2
AU-NSW,2026-02-12 01:00:00,781.4
AU-NSW,2026-02-12 02:00:00,818.2
AU-NSW,2026-02-12 03:00:00,728.1
AU-NSW,2026-02-12 04:00:00,772.1
AU-NSW,2026-02-12 05:00:00,757.1
AU-NSW,2026-02-12 06:00:00,701.9
AU-NSW,2026-02-12 07:00:00,829.8
AU-NSW,2026-02-12 08:00:00,821.3
AU-NSW,2026-02-12 09:00:00,764.5
AU-NSW,2026-02-12 10:00:00,722.6
AU-NSW,2026-02-12 11:00:00,739.3
AU-NSW,2026-02-12 12:00:00,717.0
AU-NSW,2026-02-12 13:00:00,634.3
AU-NSW,2026-02-12 14:00:00,709.8
AU-NSW,2026-02-12 15:00:00,682.3
AU-NSW,2026-02-12 16:00:00,793.6
AU-NSW,2026-02-12 17:00:00,844.7
AU-NSW,2026-02-12 18:00:00,783.9
AU-NSW,2026-02-12 19:00:00,789.1
AU-NSW,2026-02-12 20:00:00,742.1
AU-NSW,2026-02-12 21:00:00,783.3
AU-NSW,2026-02-12 22:00:00,696.5
AU-NSW,2026-02-12 23:00:00,726.8
AU-NSW,2026-02-13 00:00:00,781.6
AU-NSW,2026-02-13 01:00:00,697.6
AU-NSW,2026-02-13 02:00:00,754.6
AU-NSW,2026-02-13 03:00:00,795.9
AU-NSW,2026-02-13 04:00:00,721.6
AU-NSW,2026-02-13 05:00:00,734.5
AU-NSW,2026-02-13 06:00:00,721.5
AU-NSW,2026-02-13 07:00:00,757.3
AU-NSW,2026-02-13 08:00:00,759.4
AU-NSW,2026-02-13 09:00:00,793.4
AU-NSW,2026-02-13 10:00:00,731.2
AU-NSW,2026-02-13 11:00:00,711.0
AU-NSW,2026-02-13 12:00:00,696.9
AU-NSW,2026-02-13 13:00:00,642.0
AU-NSW,2026-02-13 14:00:00,728.5
AU-NSW,2026-02-13 15:00:00,734.4
AU-NSW,2026-02-13 16:00:00,772.9
AU-NSW,2026-02-13 17:00:00,804.6
AU-NSW,2026-02-13 18:00:00,833.5
AU-NSW,2026-02-13 19:00:00,752.0
AU-NSW,2026-02-13 20:00:00,782.9
AU-NSW,2026-02-13 21:00:00,730.8
AU-NSW,2026-02-13 22:00:00,738.1
AU-NSW,2026-02-13 23:00:00,759.1
AU-NSW,2026-02-14 00:00:00,844.5
AU-NSW,2026-02-14 01:00:00,731.1
AU-NSW,2026-02-14 02:00:00,749.3
AU-NSW,2026-02-14 03:00:00,776.5
AU-NSW,2026-02-14 04:00:00,791.0
AU-NSW,2026-02-14 05:00:00,680.5
AU-NSW,2026-02-14 06:00:00,749.7
AU-NSW,2026-02-14 07:00:00,730.4
AU-NSW,2026-02-14 08:00:00,753.5
AU-NSW,2026-02-14 09:00:00,700.8
AU-NSW,2026-02-14 10:00:00,687.4
AU-NSW,2026-02-14 11:00:00,600.2
AU-NSW,2026-02-14 12:00:00,689.5
AU-NSW,2026-02-14 13:00:00,669.7
AU-NSW,2026-02-14 14:00:00,701.0
AU-NSW,2026-02-14 15:00:00,758.1
AU-NSW,2026-02-14 16:00:00,682.9
AU-NSW,2026-02-14 17:00:00,654.8
AU-NSW,2026-02-14 18:00:00,748.9
AU-NSW,2026-02-14 19:00:00,801.2
AU-NSW,2026-02-14 20:00:00,801.7
AU-NSW,2026-02-14 21:00:00,665.3
AU-NSW,2026-02-14 22:00:00,751.8
AU-NSW,2026-02-14 23:00:00,703.0
AU-NSW,2026-02-15 00:00:00,798.6
AU-NSW,2026-02-15 01:00:00,755.2
AU-NSW,2026-02-15 02:00:00,695.6
AU-NSW,2026-02-15 03:00:00,743.0
AU-NSW,2026-02-15 04:00:00,823.0
AU-NSW,2026-02-15 05:00:00,694.6
AU-NSW,2026-02-15 06:00:00,719.4
AU-NSW,2026-02-15 07:00:00,803.1
AU-NSW,2026-02-15 08:00:00,782.9
AU-NSW,2026-02-15 09:00:00,725.0
AU-NSW,2026-02-15 10:00:00,703.8
AU-NSW,2026-02-15 11:00:00,621.7
AU-NSW,2026-02-15 12:00:00,621.3
AU-NSW,2026-02-15 13:00:00,620.1
AU-NSW,2026-02-15 14:00:00,672.6
AU-NSW,2026-02-15 15:00:00,693.5
AU-NSW,2026-02-15 16:00:00,731.3
AU-NSW,2026-02-15 17:00:00,699.8
AU-NSW,2026-02-15 18:00:00,776.3
AU-NSW,2026-02-15 19:00:00,763.1
AU-NSW,2026-02-15 20:00:00,800.3
AU-NSW,2026-02-15 21:00:00,739.3
AU-NSW,2026-02-15 22:00:00,717.6
AU-NSW,2026-02-15 23:00:00,727.5
AU-NSW,2026-02-16 00:00:00,815.0
AU-NSW,2026-02-16 01:00:00,797.3
AU-NSW,2026-02-16 02:00:00,777.3
AU-NSW,2026-02-16 03:00:00,796.1
AU-NSW,2026-02-16 04:00:00,744.5
AU-NSW,2026-02-16 05:00:00,797.6
AU-NSW,2026-02-16 06:00:00,787.8
AU-NSW,2026-02-16 07:00:00,834.1
AU-NSW,2026-02-16 08:00:00,727.1
AU-NSW,2026-02-16 09:00:00,760.7
AU-NSW,2026-02-16 10:00:00,680.0
AU-NSW,2026-02-16 11:00:00,729.7
AU-NSW,2026-02-16 12:00:00,691.4
AU-NSW,2026-02-16 13:00:00,700.6
AU-NSW,2026-02-16 14:00:00,767.4
AU-NSW,2026-02-16 15:00:00,726.0
AU-NSW,2026-02-16 16:00:00,728.7
AU-NSW,2026-02-16 17:00:00,860.4
AU-NSW,2026-02-16 18:00:00,826.7
AU-NSW,2026-02-16 19:00:00,764.7
AU-NSW,2026-02-16 20:00:00,845.5
AU-NSW,2026-02-16 21:00:00,752.6
AU-NSW,2026-02-16 22:00:00,700.1
AU-NSW,2026-02-16 23:00:00,773.0
AU-NSW,2026-02-17 00:00:00,817.9
AU-NSW,2026-02-17 01:00:00,894.1
AU-NSW,2026-02-17 02:00:00,761.9
AU-NSW,2026-02-17 03:00:00,730.6
AU-NSW,2026-02-17 04:00:00,724.7
AU-NSW,2026-02-17 05:00:00,797.5
AU-NSW,2026-02-17 06:00:00,752.1
AU-NSW,2026-02-17 07:00:00,785.0
AU-NSW,2026-02-17 08:00:00,836.1
AU-NSW,2026-02-17 09:00:00,721.8
AU-NSW,2026-02-17 10:00:00,655.3
AU-NSW,2026-02-17 11:00:00,726.2
AU-NSW,2026-02-17 12:00:00,673.9
AU-NSW,2026-02-17 13:00:00,653.9
AU-NSW,2026-02-17 14:00:00,730.0
AU-NSW,2026-02-17 15:00:00,742.0
AU-NSW,2026-02-17 16:00:00,798.9
AU-NSW,2026-02-17 17:00:00,830.1
AU-NSW,2026-02-17 18:00:00,854.4
AU-NSW,2026-02-17 19:00:00,769.1
AU-NSW,2026-02-17 20:00:00,826.6
AU-NSW,2026-02-17 21:00:00,714.7
AU-NSW,2026-02-17 22:00:00,783.5
AU-NSW,2026-02-17 23:00:00,709.4
AU-NSW,2026-02-18 00:00:00,754.5
AU-NSW,2026-02-18 01:00:00,771.6
AU-NSW,2026-02-18 02:00:00,789.6
AU-NSW,2026-02-18 03:00:00,742.9
AU-NSW,2026-02-18 04:00:00,785.8
AU-NSW,2026-02-18 05:00:00,772.4
AU-NSW,2026-02-18 06:00:00,761.7
AU-NSW,2026-02-18 07:00:00,791.2
AU-NSW,2026-02-18 08:00:00,805.4
AU-NSW,2026-02-18 09:00:00,787.2
AU-NSW,2026-02-18 10:00:00,785.7
AU-NSW,2026-02-18 11:00:00,753.4
AU-NSW,2026-02-18 12:00:00,722.7
AU-NSW,2026-02-18 13:00:00,648.7
AU-NSW,2026-02-18 14:00:00,675.5
AU-NSW,2026-02-18 15:00:00,714.2
AU-NSW,2026-02-18 16:00:00,793.2
AU-NSW,2026-02-18 17:00:00,793.2
AU-NSW,2026-02-18 18:00:00,808.0
AU-NSW,2026-02-18 19:00:00,803.8
AU-NSW,2026-02-18 20:00:00,750.4
AU-NSW,2026-02-18 21:00:00,759.1
AU-NSW,2026-02-18 22:00:00,702.4
AU-NSW,2026-02-18 23:00:00,784.2
AU-NSW,2026-02-19 00:00:00,726.3
AU-NSW,2026-02-19 01:00:00,717.1
AU-NSW,2026-02-19 02:00:00,780.7
AU-NSW,2026-02-19 03:00:00,803.3
AU-NSW,2026-02-19 04:00:00,758.7
AU-NSW,2026-02-19 05:00:00,744.8
AU-NSW,2026-02-19 06:00:00,744.4
AU-NSW,2026-02-19 07:00:00,738.7
AU-NSW,2026-02-19 08:00:00,757.1
AU-NSW,2026-02-19 09:00:00,796.5
AU-NSW,2026-02-19 10:00:00,795.7
AU-NSW,2026-02-19 11:00:00,743.5
AU-NSW,2026-02-19 12:00:00,726.3
AU-NSW,2026-02-19 13:00:00,711.7
AU-NSW,2026-02-19 14:00:00,736.6
AU-NSW,2026-02-19 15:00:00,745.1
AU-NSW,2026-02-19 16:00:00,727.4
AU-NSW,2026-02-19 17:00:00,723.8
AU-NSW,2026-02-19 18:00:00,827.4
AU-NSW,2026-02-19 19:00:00,812.1
AU-NSW,2026-02-19 20:00:00,821.8
AU-NSW,2026-02-19 21:00:00,778.5
AU-NSW,2026-02-19 22:00:00,706.7
AU-NSW,2026-02-19 23:00:00,732.3
AU-NSW,2026-02-20 00:00:00,816.6
AU-NSW,2026-02-20 01:00:00,713.9
AU-NSW,2026-02-20 02:00:00,781.2
AU-NSW,2026-02-20 03:00:00,804.7
AU-NSW,2026-02-20 04:00:00,793.0
AU-NSW,2026-02-20 05:00:00,739.7
AU-NSW,2026-02-20 06:00:00,704.4
AU-NSW,2026-02-20 07:00:00,832.7
AU-NSW,2026-02-20 08:00:00,750.4
AU-NSW,2026-02-20 09:00:00,796.0
AU-NSW,2026-02-20 10:00:00,734.3
AU-NSW,2026-02-20 11:00:00,747.9
AU-NSW,2026-02-20 12:00:00,647.9
AU-NSW,2026-02-20 13:00:00,752.1
AU-NSW,2026-02-20 14:00:00,748.1
AU-NSW,2026-02-20 15:00:00,733.3
AU-NSW,2026-02-20 16:00:00,814.8
AU-NSW,2026-02-20 17:00:00,833.7
AU-NSW,2026-02-20 18:00:00,788.1
AU-NSW,2026-02-20 19:00:00,752.1
AU-NSW,2026-02-20 20:00:00,742.2
AU-NSW,2026-02-20 21:00:00,632.3
AU-NSW,2026-02-20 22:00:00,704.6
AU-NSW,2026-02-20 23:00:00,724.5
AU-NSW,2026-02-21 00:00:00,705.0
AU-NSW,2026-02-21 01:00:00,725.6
AU-NSW,2026-02-21 02:00:00,753.0
AU-NSW,2026-02-21 03:00:00,688.1
AU-NSW,2026-02-21 04:00:00,812.7
AU-NSW,2026-02-21 05:00:00,827.0
AU-NSW,2026-02-21 06:00:00,686.8
AU-NSW,2026-02-21 07:00:00,795.5
AU-NSW,2026-02-21 08:00:00,712.2
AU-NSW,2026-02-21 09:00:00,664.8
AU-NSW,2026-02-21 10:00:00,729.9
AU-NSW,2026-02-21 11:00:00,755.3
AU-NSW,2026-02-21 12:00:00,707.0
AU-NSW,2026-02-21 13:00:00,717.7
AU-NSW,2026-02-21 14:00:00,670.1
AU-NSW,2026-02-21 15:00:00,697.4
AU-NSW,2026-02-21 16:00:00,802.3
AU-NSW,2026-02-21 17:00:00,732.3
AU-NSW,2026-02-21 18:00:00,762.9
AU-NSW,2026-02-21 19:00:00,823.6
AU-NSW,2026-02-21 20:00:00,786.3
AU-NSW,2026-02-21 21:00:00,779.9
AU-NSW,2026-02-21 22:00:00,679.3
AU-NSW,2026-02-21 23:00:00,654.0
AU-NSW,2026-02-22 00:00:00,749.8
AU-NSW,2026-02-22 01:00:00,735.4
AU-NSW,2026-02-22 02:00:00,735.6
AU-NSW,2026-02-22 03:00:00,747.6
AU-NSW,2026-02-22 04:00:00,808.3
AU-NSW,2026-02-22 05:00:00,688.7
AU-NSW,2026-02-22 06:00:00,688.3
AU-NSW,2026-02-22 07:00:00,818.1
AU-NSW,2026-02-22 08:00:00,767.4
AU-NSW,2026-02-22 09:00:00,717.5
AU-NSW,2026-02-22 10:00:00,756.6
AU-NSW,2026-02-22 11:00:00,720.6
AU-NSW,2026-02-22 12:00:00,705.1
AU-NSW,2026-02-22 13:00:00,709.5
AU-NSW,2026-02-22 14:00:00,715.2
AU-NSW,2026-02-22 15:00:00,749.0
AU-NSW,2026-02-22 16:00:00,751.8
AU-NSW,2026-02-22 17:00:00,802.6
AU-NSW,2026-02-22 18:00:00,710.1
AU-NSW,2026-02-22 19:00:00,720.3
AU-NSW,2026-02-22 20:00:00,785.2
AU-NSW,2026-02-22 21:00:00,734.7
AU-NSW,2026-02-22 22:00:00,740.3
AU-NSW,2026-02-22 23:00:00,748.0
AU-NSW,2026-02-23 00:00:00,773.9
AU-NSW,2026-02-23 01:00:00,713.0
AU-NSW,2026-02-23 02:00:00,744.1
AU-NSW,2026-02-23 03:00:00,803.6
AU-NSW,2026-02-23 04:00:00,750.4
AU-NSW,2026-02-23 05:00:00,817.4
AU-NSW,2026-02-23 06:00:00,757.4
AU-NSW,2026-02-23 07:00:00,709.7
AU-NSW,2026-02-23 08:00:00,824.8
AU-NSW,2026-02-23 09:00:00,761.8
AU-NSW,2026-02-23 10:00:00,682.8
AU-NSW,2026-02-23 11:00:00,681.4
AU-NSW,2026-02-23 12:00:00,562.5
AU-NSW,2026-02-23 13:00:00,728.2
AU-NSW,2026-02-23 14:00:00,701.2
AU-NSW,2026-02-23 15:00:00,747.5
AU-NSW,2026-02-23 16:00:00,735.5
AU-NSW,2026-02-23 17:00:00,751.0
AU-NSW,2026-02-23 18:00:00,736.3
AU-NSW,2026-02-23 19:00:00,782.6
AU-NSW,2026-02-23 20:00:00,806.2
AU-NSW,2026-02-23 21:00:00,770.0
AU-NSW,2026-02-23 22:00:00,731.6
AU-NSW,2026-02-23 23:00:00,697.9
AU-NSW,2026-02-24 00:00:00,727.2
AU-NSW,2026-02-24 01:00:00,806.6
AU-NSW,2026-02-24 02:00:00,793.0
AU-NSW,2026-02-24 03:00:00,692.6
AU-NSW,2026-02-24 04:00:00,795.0
AU-NSW,2026-02-24 05:00:00,801.6
AU-NSW,2026-02-24 06:00:00,764.9
AU-NSW,2026-02-24 07:00:00,816.9
AU-NSW,2026-02-24 08:00:00,813.1
AU-NSW,2026-02-24 09:00:00,726.3
AU-NSW,2026-02-24 10:00:00,712.2
AU-NSW,2026-02-24 11:00:00,695.3
AU-NSW,2026-02-24 12:00:00,697.4
AU-NSW,2026-02-24 13:00:00,643.0
AU-NSW,2026-02-24 14:00:00,767.1
AU-NSW,2026-02-24 15:00:00,679.6
AU-NSW,2026-02-24 16:00:00,697.8
AU-NSW,2026-02-24 17:00:00,772.6
AU-NSW,2026-02-24 18:00:00,691.9
AU-NSW,2026-02-24 19:00:00,717.2
AU-NSW,2026-02-24 20:00:00,722.2
AU-NSW,2026-02-24 21:00:00,725.8
AU-NSW,2026-02-24 22:00:00,733.5
AU-NSW,2026-02-24 23:00:00,800.6
AU-NSW,2026-02-25 00:00:00,683.5
AU-NSW,2026-02-25 01:00:00,792.7
AU-NSW,2026-02-25 02:00:00,772.6
AU-NSW,2026-02-25 03:00:00,768.2
AU-NSW,2026-02-25 04:00:00,735.8
AU-NSW,2026-02-25 05:00:00,731.8
AU-NSW,2026-02-25 06:00:00,780.7
AU-NSW,2026-02-25 07:00:00,757.4
AU-NSW,2026-02-25 08:00:00,842.6
AU-NSW,2026-02-25 09:00:00,750.9
AU-NSW,2026-02-25 10:00:00,704.6
AU-NSW,2026-02-25 11:00:00,697.9
AU-NSW,2026-02-25 12:00:00,676.7
AU-NSW,2026-02-25 13:00:00,727.5
AU-NSW,2026-02-25 14:00:00,709.0
AU-NSW,2026-02-25 15:00:00,736.5
AU-NSW,2026-02-25 16:00:00,707.6
AU-NSW,2026-02-25 17:00:00,780.3
AU-NSW,2026-02-25 18:00:00,777.8
AU-NSW,2026-02-25 19:00:00,730.8
AU-NSW,2026-02-25 20:00:00,805.1
AU-NSW,2026-02-25 21:00:00,817.1
AU-NSW,2026-02-25 22:00:00,745.0
AU-NSW,2026-02-25 23:00:00,797.2
AU-NSW,2026-02-26 00:00:00,835.4
AU-NSW,2026-02-26 01:00:00,701.7
AU-NSW,2026-02-26 02:00:00,799.5
AU-NSW,2026-02-26 03:00:00,755.1
AU-NSW,2026-02-26 04:00:00,685.2
AU-NSW,2026-02-26 05:00:00,782.4
AU-NSW,2026-02-26 06:00:00,663.6
AU-NSW,2026-02-26 07:00:00,852.9
AU-NSW,2026-02-26 08:00:00,761.3
AU-NSW,2026-02-26 09:00:00,704.6
AU-NSW,2026-02-26 10:00:00,723.9
AU-NSW,2026-02-26 11:00:00,693.3
AU-NSW,2026-02-26 12:00:00,668.8
AU-NSW,2026-02-26 13:00:00,659.1
AU-NSW,2026-02-26 14:00:00,730.8
AU-NSW,2026-02-26 15:00:00,717.5
AU-NSW,2026-02-26 16:00:00,687.6
AU-NSW,2026-02-26 17:00:00,776.7
AU-NSW,2026-02-26 18:00:00,860.2
AU-NSW,2026-02-26 19:00:00,712.5
AU-NSW,2026-02-26 20:00:00,773.4
AU-NSW,2026-02-26 21:00:00,738.2
AU-NSW,2026-02-26 22:00:00,730.1
AU-NSW,2026-02-26 23:00:00,714.9
AU-NSW,2026-02-27 00:00:00,748.3
AU-NSW,2026-02-27 01:00:00,786.0
AU-NSW,2026-02-27 02:00:00,806.0
AU-NSW,2026-02-27 03:00:00,783.1
AU-NSW,2026-02-27 04:00:00,798.4
AU-NSW,2026-02-27 05:00:00,784.7
AU-NSW,2026-02-27 06:00:00,724.2
AU-NSW,2026-02-27 07:00:00,770.0
AU-NSW,2026-02-27 08:00:00,745.6
AU-NSW,2026-02-27 09:00:00,739.3
AU-NSW,2026-02-27 10:00:00,771.6
AU-NSW,2026-02-27 11:00:00,697.2
AU-NSW,2026-02-27 12:00:00,667.0
AU-NSW,2026-02-27 13:00:00,705.0
AU-NSW,2026-02-27 14:00:00,672.3
AU-NSW,2026-02-27 15:00:00,728.1
AU-NSW,2026-02-27 16:00:00,766.7
AU-NSW,2026-02-27 17:00:00,835.7
AU-NSW,2026-02-27 18:00:00,797.4
AU-NSW,2026-02-27 19:00:00,870.0
AU-NSW,2026-02-27 20:00:00,851.7
AU-NSW,2026-02-27 21:00:00,760.0
AU-NSW,2026-02-27 22:00:00,705.8
AU-NSW,2026-02-27 23:00:00,777.1
AU-NSW,2026-02-28 00:00:00,795.6
AU-NSW,2026-02-28 01:00:00,790.5
AU-NSW,2026-02-28 02:00:00,797.9
AU-NSW,2026-02-28 03:00:00,736.5
AU-NSW,2026-02-28 04:00:00,726.4
AU-NSW,2026-02-28 05:00:00,770.9
AU-NSW,2026-02-28 06:00:00,775.4
AU-NSW,2026-02-28 07:00:00,767.7
AU-NSW,2026-02-28 08:00:00,775.3
AU-NSW,2026-02-28 09:00:00,777.1
AU-NSW,2026-02-28 10:00:00,744.6
AU-NSW,2026-02-28 11:00:00,663.6
AU-NSW,2026-02-28 12:00:00,689.0
AU-NSW,2026-02-28 13:00:00,671.0
AU-NSW,2026-02-28 14:00:00,665.3
AU-NSW,2026-02-28 15:00:00,693.0
AU-NSW,2026-02-28 16:00:00,729.9
AU-NSW,2026-02-28 17:00:00,760.8
AU-NSW,2026-02-28 18:00:00,722.7
AU-NSW,2026-02-28 19:00:00,796.7
AU-NSW,2026-02-28 20:00:00,791.2
AU-NSW,2026-02-28 21:00:00,757.1
AU-NSW,2026-02-28 22:00:00,691.4
AU-NSW,2026-02-28 23:00:00,841.5
AU-NSW,2026-03-01 00:00:00,772.3
AU-NSW,2026-03-01 01:00:00,679.8
AU-NSW,2026-03-01 02:00:00,688.5
AU-NSW,2026-03-01 03:00:00,658.2
AU-NSW,2026-03-01 04:00:00,715.5
AU-NSW,2026-03-01 05:00:00,624.4
AU-NSW,2026-03-01 06:00:00,694.8
AU-NSW,2026-03-01 07:00:00,732.3
AU-NSW,2026-03-01 08:00:00,707.1
AU-NSW,2026-03-01 09:00:00,642.5
AU-NSW,2026-03-01 10:00:00,655.1
AU-NSW,2026-03-01 11:00:00,611.5
AU-NSW,2026-03-01 12:00:00,689.2
AU-NSW,2026-03-01 13:00:00,563.3
AU-NSW,2026-03-01 14:00:00,663.0
AU-NSW,2026-03-01 15:00:00,675.8
AU-NSW,2026-03-01 16:00:00,584.9
AU-NSW,2026-03-01 17:00:00,715.6
AU-NSW,2026-03-01 18:00:00,716.4
AU-NSW,2026-03-01 19:00:00,720.6
AU-NSW,2026-03-01 20:00:00,693.6
AU-NSW,2026-03-01 21:00:00,589.4
AU-NSW,2026-03-01 22:00:00,665.8
AU-NSW,2026-03-01 23:00:00,688.7
AU-NSW,2026-03-02 00:00:00,724.0
AU-NSW,2026-03-02 01:00:00,703.9
AU-NSW,2026-03-02 02:00:00,704.9
AU-NSW,2026-03-02 03:00:00,733.1
AU-NSW,2026-03-02 04:00:00,694.3
AU-NSW,2026-03-02 05:00:00,748.5
AU-NSW,2026-03-02 06:00:00,674.7
AU-NSW,2026-03-02 07:00:00,689.3
AU-NSW,2026-03-02 08:00:00,733.6
AU-NSW,2026-03-02 09:00:00,674.2
AU-NSW,2026-03-02 10:00:00,657.5
AU-NSW,2026-03-02 11:00:00,669.0
AU-NSW,2026-03-02 12:00:00,639.6
AU-NSW,2026-03-02 13:00:00,640.4
AU-NSW,2026-03-02 14:00:00,617.7
AU-NSW,2026-03-02 15:00:00,744.1
AU-NSW,2026-03-02 16:00:00,720.0
AU-NSW,2026-03-02 17:00:00,663.4
AU-NSW,2026-03-02 18:00:00,671.0
AU-NSW,2026-03-02 19:00:00,753.8
AU-NSW,2026-03-02 20:00:00,683.6
AU-NSW,2026-03-02 21:00:00,657.3
AU-NSW,2026-03-02 22:00:00,628.7
AU-NSW,2026-03-02 23:00:00,719.4
AU-NSW,2026-03-03 00:00:00,686.4
AU-NSW,2026-03-03 01:00:00,710.4
AU-NSW,2026-03-03 02:00:00,685.5
AU-NSW,2026-03-03 03:00:00,682.7
AU-NSW,2026-03-03 04:00:00,685.2
AU-NSW,2026-03-03 05:00:00,692.6
AU-NSW,2026-03-03 06:00:00,704.9
AU-NSW,2026-03-03 07:00:00,782.0
AU-NSW,2026-03-03 08:00:00,782.9
AU-NSW,2026-03-03 09:00:00,659.5
AU-NSW,2026-03-03 10:00:00,690.7
AU-NSW,2026-03-03 11:00:00,673.4
AU-NSW,2026-03-03 12:00:00,605.4
AU-NSW,2026-03-03 13:00:00,671.8
AU-NSW,2026-03-03 14:00:00,669.9
AU-NSW,2026-03-03 15:00:00,714.7
AU-NSW,2026-03-03 16:00:00,695.3
AU-NSW,2026-03-03 17:00:00,674.6
AU-NSW,2026-03-03 18:00:00,749.0
AU-NSW,2026-03-03 19:00:00,731.2
AU-NSW,2026-03-03 20:00:00,731.4
AU-NSW,2026-03-03 21:00:00,647.8
AU-NSW,2026-03-03 22:00:00,717.7
AU-NSW,2026-03-03 23:00:00,678.5
AU-NSW,2026-03-04 00:00:00,684.1
AU-NSW,2026-03-04 01:00:00,686.0
AU-NSW,2026-03-04 02:00:00,724.2
AU-NSW,2026-03-04 03:00:00,681.5
AU-NSW,2026-03-04 04:00:00,786.0
AU-NSW,2026-03-04 05:00:00,761.3
AU-NSW,2026-03-04 06:00:00,750.9
AU-NSW,2026-03-04 07:00:00,766.6
AU-NSW,2026-03-04 08:00:00,691.6
AU-NSW,2026-03-04 09:00:00,700.6
AU-NSW,2026-03-04 10:00:00,688.7
AU-NSW,2026-03-04 11:00:00,671.0
AU-NSW,2026-03-04 12:00:00,652.0
AU-NSW,2026-03-04 13:00:00,634.0
AU-NSW,2026-03-04 14:00:00,638.1
AU-NSW,2026-03-04 15:00:00,646.5
AU-NSW,2026-03-04 16:00:00,756.2
AU-NSW,2026-03-04 17:00:00,713.1
AU-NSW,2026-03-04 18:00:00,701.0
AU-NSW,2026-03-04 19:00:00,818.2
AU-NSW,2026-03-04 20:00:00,840.7
AU-NSW,2026-03-04 21:00:00,626.2
AU-NSW,2026-03-04 22:00:00,737.2
AU-NSW,2026-03-04 23:00:00,681.4
AU-NSW,2026-03-05 00:00:00,801.6
AU-NSW,2026-03-05 01:00:00,659.4
AU-NSW,2026-03-05 02:00:00,719.3
AU-NSW,2026-03-05 03:00:00,699.7
AU-NSW,2026-03-05 04:00:00,731.1
AU-NSW,2026-03-05 05:00:00,749.7
AU-NSW,2026-03-05 06:00:00,713.7
AU-NSW,2026-03-05 07:00:00,701.6
AU-NSW,2026-03-05 08:00:00,753.6
AU-NSW,2026-03-05 09:00:00,686.0
AU-NSW,2026-03-05 10:00:00,623.0
AU-NSW,2026-03-05 11:00:00,650.0
AU-NSW,2026-03-05 12:00:00,635.4
AU-NSW,2026-03-05 13:00:00,649.8
AU-NSW,2026-03-05 14:00:00,697.5
AU-NSW,2026-03-05 15:00:00,680.2
AU-NSW,2026-03-05 16:00:00,673.2
AU-NSW,2026-03-05 17:00:00,708.3
AU-NSW,2026-03-05 18:00:00,762.0
AU-NSW,2026-03-05 19:00:00,711.0
AU-NSW,2026-03-05 20:00:00,770.0
AU-NSW,2026-03-05 21:00:00,674.3
AU-NSW,2026-03-05 22:00:00,560.5
AU-NSW,2026-03-05 23:00:00,648.9
AU-NSW,2026-03-06 00:00:00,693.6
AU-NSW,2026-03-06 01:00:00,692.2
AU-NSW,2026-03-06 02:00:00,775.4
AU-NSW,2026-03-06 03:00:00,722.8
AU-NSW,2026-03-06 04:00:00,685.8
AU-NSW,2026-03-06 05:00:00,760.8
AU-NSW,2026-03-06 06:00:00,678.8
AU-NSW,2026-03-06 07:00:00,705.0
AU-NSW,2026-03-06 08:00:00,721.7
AU-NSW,2026-03-06 09:00:00,663.2
AU-NSW,2026-03-06 10:00:00,687.1
AU-NSW,2026-03-06 11:00:00,622.7
AU-NSW,2026-03-06 12:00:00,577.1
AU-NSW,2026-03-06 13:00:00,622.0
AU-NSW,2026-03-06 14:00:00,573.6
AU-NSW,2026-03-06 15:00:00,717.0
AU-NSW,2026-03-06 16:00:00,682.1
AU-NSW,2026-03-06 17:00:00,783.6
AU-NSW,2026-03-06 18:00:00,749.1
AU-NSW,2026-03-06 19:00:00,694.9
AU-NSW,2026-03-06 20:00:00,642.4
AU-NSW,2026-03-06 21:00:00,667.4
AU-NSW,2026-03-06 22:00:00,678.7
AU-NSW,2026-03-06 23:00:00,699.9
AU-NSW,2026-03-07 00:00:00,641.1
AU-NSW,2026-03-07 01:00:00,748.3
AU-NSW,2026-03-07 02:00:00,691.0
AU-NSW,2026-03-07 03:00:00,699.7
AU-NSW,2026-03-07 04:00:00,724.7
AU-NSW,2026-03-07 05:00:00,713.6
AU-NSW,2026-03-07 06:00:00,654.7
AU-NSW,2026-03-07 07:00:00,720.5
AU-NSW,2026-03-07 08:00:00,771.2
AU-NSW,2026-03-07 09:00:00,685.2
